slate_date,game_date,player_name,player_id,player_key,team,opponent,stat,projected_value,source_file,reason,candidate_actual_rows,created_at_utc
2026-03-31,2026-03-31,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,CON,steals,1.13,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,CON,blocks,0.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,NYL,points,20.3,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,NYL,rebounds,3.98,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,NYL,assists,4.15,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,NYL,threes_made,2.96,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,NYL,steals,1.3,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,NYL,blocks,0.51,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Marina Mabrey,marina mabrey,marina mabrey,CON,IND,points,16.64,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Marina Mabrey,marina mabrey,marina mabrey,CON,IND,rebounds,3.39,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Marina Mabrey,marina mabrey,marina mabrey,CON,IND,assists,4.61,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Marina Mabrey,marina mabrey,marina mabrey,CON,IND,threes_made,2.58,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Marina Mabrey,marina mabrey,marina mabrey,CON,IND,steals,1.15,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Marina Mabrey,marina mabrey,marina mabrey,CON,IND,blocks,0.35,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,NaLyssa Smith,nalyssa smith,nalyssa smith,IND,CON,points,10.9,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,NaLyssa Smith,nalyssa smith,nalyssa smith,IND,CON,rebounds,7.18,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,NaLyssa Smith,nalyssa smith,nalyssa smith,IND,CON,assists,1.96,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,NaLyssa Smith,nalyssa smith,nalyssa smith,IND,CON,threes_made,0.46,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,NaLyssa Smith,nalyssa smith,nalyssa smith,IND,CON,steals,0.86,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,NaLyssa Smith,nalyssa smith,nalyssa smith,IND,CON,blocks,0.84,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,LVA,points,18.61,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,LVA,rebounds,6.16,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,LVA,assists,7.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,LVA,threes_made,2.53,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,LVA,steals,1.63,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-03-31,2026-03-31,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,LVA,blocks,0.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260331.csv,no_actual_rows_for_game_date,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Janelle Salaün,janelle salaün,janelle salaün,GSV,SEA,points,12.66,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Janelle Salaün,janelle salaün,janelle salaün,GSV,SEA,rebounds,4.76,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Janelle Salaün,janelle salaün,janelle salaün,GSV,SEA,assists,1.2,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Janelle Salaün,janelle salaün,janelle salaün,GSV,SEA,threes_made,2.14,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Janelle Salaün,janelle salaün,janelle salaün,GSV,SEA,steals,0.74,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Janelle Salaün,janelle salaün,janelle salaün,GSV,SEA,blocks,0.3,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,WAS,points,10.08,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,WAS,rebounds,4.62,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,WAS,assists,1.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,WAS,threes_made,0.88,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,WAS,steals,0.87,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-08,2026-05-08,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,WAS,blocks,0.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CHI,points,4.1,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CHI,rebounds,3.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CHI,assists,1.59,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CHI,threes_made,0.94,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CHI,steals,0.74,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CHI,blocks,0.53,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Monique Billings,monique billings,monique billings,IND,DAL,points,7.01,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Monique Billings,monique billings,monique billings,IND,DAL,rebounds,4.21,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Monique Billings,monique billings,monique billings,IND,DAL,assists,0.8,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Monique Billings,monique billings,monique billings,IND,DAL,threes_made,0.55,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Monique Billings,monique billings,monique billings,IND,DAL,steals,0.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-09,2026-05-09,Monique Billings,monique billings,monique billings,IND,DAL,blocks,0.82,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-10,2026-05-10,Janelle Salaün,janelle salaün,janelle salaün,GSV,PHX,points,12.76,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-10,2026-05-10,Janelle Salaün,janelle salaün,janelle salaün,GSV,PHX,rebounds,4.52,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-10,2026-05-10,Janelle Salaün,janelle salaün,janelle salaün,GSV,PHX,assists,1.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-10,2026-05-10,Janelle Salaün,janelle salaün,janelle salaün,GSV,PHX,threes_made,2.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-10,2026-05-10,Janelle Salaün,janelle salaün,janelle salaün,GSV,PHX,steals,0.71,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-10,2026-05-10,Janelle Salaün,janelle salaün,janelle salaün,GSV,PHX,blocks,0.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-12,2026-05-12,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,points,3.33,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260512.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-12,2026-05-12,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,rebounds,3.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260512.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-12,2026-05-12,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,assists,1.43,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260512.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-12,2026-05-12,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,threes_made,1.03,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260512.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-12,2026-05-12,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,steals,0.73,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260512.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-12,2026-05-12,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,blocks,0.44,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260512.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-13,2026-05-13,Janelle Salaün,janelle salaün,janelle salaün,GSV,CHI,points,12.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-13,2026-05-13,Janelle Salaün,janelle salaün,janelle salaün,GSV,CHI,rebounds,5.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-13,2026-05-13,Janelle Salaün,janelle salaün,janelle salaün,GSV,CHI,assists,1.43,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-13,2026-05-13,Janelle Salaün,janelle salaün,janelle salaün,GSV,CHI,threes_made,2.01,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-13,2026-05-13,Janelle Salaün,janelle salaün,janelle salaün,GSV,CHI,steals,0.76,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-13,2026-05-13,Janelle Salaün,janelle salaün,janelle salaün,GSV,CHI,blocks,0.27,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Carla Leite,carla leite,carla leite,POR,NYL,points,5.46,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Carla Leite,carla leite,carla leite,POR,NYL,rebounds,0.9,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Carla Leite,carla leite,carla leite,POR,NYL,assists,2.12,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Carla Leite,carla leite,carla leite,POR,NYL,threes_made,0.41,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Carla Leite,carla leite,carla leite,POR,NYL,steals,0.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Carla Leite,carla leite,carla leite,POR,NYL,blocks,0.15,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,points,3.43,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,rebounds,3.39,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,assists,1.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,threes_made,0.92,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,steals,0.72,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-14,2026-05-14,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,NYL,blocks,0.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260514.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Aliyah Boston,aliyah boston,aliyah boston,IND,SEA,points,15.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Aliyah Boston,aliyah boston,aliyah boston,IND,SEA,rebounds,8.15,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Aliyah Boston,aliyah boston,aliyah boston,IND,SEA,assists,3.43,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Aliyah Boston,aliyah boston,aliyah boston,IND,SEA,threes_made,0.87,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Aliyah Boston,aliyah boston,aliyah boston,IND,SEA,steals,0.86,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Aliyah Boston,aliyah boston,aliyah boston,IND,SEA,blocks,1.28,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Skylar Diggins,skylar diggins,skylar diggins,CHI,MIN,points,14.08,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Skylar Diggins,skylar diggins,skylar diggins,CHI,MIN,rebounds,1.94,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Skylar Diggins,skylar diggins,skylar diggins,CHI,MIN,assists,6.17,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Skylar Diggins,skylar diggins,skylar diggins,CHI,MIN,threes_made,1.55,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Skylar Diggins,skylar diggins,skylar diggins,CHI,MIN,steals,1.5,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-17,2026-05-17,Skylar Diggins,skylar diggins,skylar diggins,CHI,MIN,blocks,0.98,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Carla Leite,carla leite,carla leite,POR,CON,points,5.6,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Carla Leite,carla leite,carla leite,POR,CON,rebounds,1.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Carla Leite,carla leite,carla leite,POR,CON,assists,2.08,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Carla Leite,carla leite,carla leite,POR,CON,threes_made,0.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Carla Leite,carla leite,carla leite,POR,CON,steals,0.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Carla Leite,carla leite,carla leite,POR,CON,blocks,0.16,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CON,points,3.77,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CON,rebounds,3.62,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CON,assists,1.52,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CON,threes_made,0.97,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CON,steals,0.74,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-18,2026-05-18,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,CON,blocks,0.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260518.csv,no_safe_player_match,0,2026-06-08T11:30:43Z
2026-05-20,2026-05-20,Brittney Griner,brittney griner,brittney griner,CON,SEA,points,9.78,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260520.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-20,2026-05-20,Brittney Griner,brittney griner,brittney griner,CON,SEA,rebounds,5.63,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260520.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
2026-05-20,2026-05-20,Brittney Griner,brittney griner,brittney griner,CON,SEA,assists,1.1,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260520.csv,missing_projected_or_actual_value,1,2026-06-08T11:30:43Z
